"fileName"	"mapBlock"	"ptrOffset"	"strOffset"	"strBytes"	"strText"	"translation"
"SOLMAP"	"block1"	"1EA0"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	"It's a hunter's starship. "
"SOLMAP"	"block1"	"1EA2"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	"It's a hunter's starship. "
"SOLMAP"	"block1"	"1EA4"	"220D"	"147 71 130 170 178 207 189 161"	"敵がいます。"	"It's an enemy. "
"SOLMAP"	"block1"	"1EA6"	"1FCB"	"149 172 144 133 130 170 177 216 207 189 161"	"噴水があります。"	"There is a fountain here."
"SOLMAP"	"block1"	"1EA8"	"1F55"	"147 88 130 170 177 216 207 189 161"	"店があります。"	"It's a shop."
"SOLMAP"	"block1"	"1EAA"	"1FFC"	"138 226 130 170 177 216 207 189 161"	"岩があります。"	"It's a rock."
"SOLMAP"	"block1"	"1EAC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EAE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EB0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EB2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EB4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EB6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EB8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EBA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EBC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EBE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EC0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EC2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EC4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EC6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EC8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ECA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ECC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ECE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ED0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ED2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ED4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ED6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ED8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EDA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EDC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EDE"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	"It's the Star Cruiser. "
"SOLMAP"	"block2"	"2500"	"2528"	"131 92 131 139 144 175 40 145 190 151 122 41"	"ソル星（太陽）[00]ＳＯＬ"	"Sol System (the Sun)[00]Sun"
"SOLMAP"	"block2"	"2502"	"2539"	"144 133 144 175 58 145 190 151 122 138 207 145 170 138 238 146 110"	"水星：太陽観測基地[00]ＭＥＲＣＵＲＹ"	"Mercury: Observatory[00]Mercury"
"SOLMAP"	"block2"	"2504"	"2553"	"139 224 144 175 58 131 67 131 86 131 133 131 94 131 139 137 70 146 136 141 96"	"金星：イシュタル宇宙港[00]ＶＥＮＵＳ"	"Venus: Ishtar Port[00]Venus"
"SOLMAP"	"block2"	"2506"	"256F"	"146 110 139 133 58 131 86 131 104 131 106 176 141 145 141 219 137 70 146 136 141 96"	"地球：シドニー国際宇宙港[00]ＥＡＲＴＨ"	"Earth: Sydney Port[00]Earth"
"SOLMAP"	"block2"	"2508"	"258C"	"137 206 144 175 58 131 108 131 78 131 94 131 139 165 131 86 131 101 131 66 176"	"火星：ネクタル・シティー[00]ＭＡＲＳ"	"Mars: Nectar City[00]Mars"
"SOLMAP"	"block2"	"250A"	"25A7"	"150 216 144 175 58 137 113 144 175 131 75 131 106 131 129 131 102"	"木星：衛星ガニメデ[00]ＪＵＰＩＴＥＲ"	"Jupiter: Ganymede[00]Jupiter"
"SOLMAP"	"block2"	"250C"	"25C1"	"147 121 144 175 58 137 113 144 175 131 94 131 67 131 94 131 147"	"土星：衛星タイタン[00]ＳＡＴＵＲＮ"	"Saturn: Titan[00]Saturn"
"SOLMAP"	"block2"	"250E"	"25DA"	"147 86 137 164 144 175 58 137 113 144 175 131 73 131 120 131 141 131 147"	"天王星：衛星オベロン[00]ＵＲＡＮＵＳ"	"Uranus: Oberon[00]Uranus"
"SOLMAP"	"block2"	"2510"	"25F5"	"138 67 137 164 144 175 58 137 113 144 175 131 103 131 138 131 103 131 147"	"海王星：衛星トリトン[00]ＮＥＰＴＵＮＥ"	"Neptune: Triton[00]Neptune"
"SOLMAP"	"block2"	"2512"	"2611"	"162 145 190 151 122 149 151 163 150 216 144 175 138 238 146 110"	"「太陽風」木星基地[00]ＦＯＲＴＲＥＳＳ"	"""Solar Wind"" base[00]Fortress"
"SOLMAP"	"block2"	"2514"	"262B"	"150 187 137 164 144 175 58 156 97 144 175 138 106 138 207 145 170 143 138"	"冥王星：彗星核観測所[00]ＰＬＵＴＥ"	"Pluto: Observatory[00]Pluto"
"SOLMAP"	"block2"	"2516"	"2645"	"131 65 131 88 131 101 131 141 131 67 131 104 165 131 82 131 141 131 106 176"	"アステロイド・コロニー[00]ＣＯＬＯＮＹ−１"	"Asteroid colony[00]Colony-1"
"SOLMAP"	"block2"	"2518"	"2663"	"162 145 190 151 122 149 151 163 131 114 131 139 131 102 131 66 131 147 131 79"	"「太陽風」ビルディング[00]"	"""Solar Wind"" building[00]"
"SOLMAP"	"block2"	"251A"	"2679"	"146 134 140 112 131 88 131 101 176 131 86 131 135 131 147 49"	"中継ステーション１[00]ＳＴＡＴＩＯＮ−１"	"Relay station 1[00]Station-1"
"SOLMAP"	"block2"	"251C"	"2694"	"146 134 140 112 131 88 131 101 176 131 86 131 135 131 147 50"	"中継ステーション２[00]ＳＴＡＴＩＯＮ−２"	"Relay station 2[00]Station-2"
"SOLMAP"	"block2"	"251E"	"26AF"	"146 134 140 112 131 88 131 101 176 131 86 131 135 131 147 51"	"中継ステーション３[00]ＳＴＡＴＩＯＮ−３"	"Relay station 3[00]Station-3"
"SOLMAP"	"block2"	"2520"	"26CA"	"150 216 144 175 58 137 113 144 175 131 67 131 73 47 141 122 142 82"	"木星：衛星イオ／鉱山[00]"	"Jupiter: Io/mine[00]"
"SOLMAP"	"block2"	"2522"	"26DE"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103"	"重力カタパルト[00]Ｇ−ＣＡＴＡＰＵＬＴ"	"Gravity Catapult[00]G-Catapult"
"SOLMAP"	"block2"	"2524"	"26F8"	"146 134 140 112 131 88 131 101 176 131 86 131 135 131 147 52"	"中継ステーション４[00]ＳＴＡＴＩＯＮ−４"	"Relay station 4[00]Station-4"
"SOLMAP"	"block2"	"2526"	"2713"	"156 97 144 175 138 106 131 88 131 101 176 131 86 131 135 131 147"	"彗星核ステーション[00]ＣＯＭＥＴ　ＳＴＡＴＩＯＮ"	"Comet nuclear station[00]Comet Station"
"VOIMAP"	"block1"	"1E00"	"1FD7"	"139 243 146 178 145 149 146 117 201 214 179 130 197 189 161"	"空調装置のようです。"	"Looks like an air conditioner."
"VOIMAP"	"block1"	"1E02"	"1FD7"	"139 243 146 178 145 149 146 117 201 214 179 130 197 189 161"	"空調装置のようです。"	"Looks like an air conditioner."
"VOIMAP"	"block1"	"1E04"	"1FF2"	"142 120 146 140 130 197 189 161"	"支柱です。"	"It's a pillar. "
"VOIMAP"	"block1"	"1E06"	"1FF2"	"142 120 146 140 130 197 189 161"	"支柱です。"	"It's a pillar. "
"VOIMAP"	"block1"	"1E08"	"2004"	"145 79 202 192 130 190 201 149 199 130 197 189 161"	"前はただの壁です。"	"It's just a wall. "
"VOIMAP"	"block1"	"1E0A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E0C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E0E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E10"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E12"	"1FF2"	"142 120 146 140 130 197 189 161"	"支柱です。"	"It's a pillar. "
"VOIMAP"	"block1"	"1E14"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	"It's the Star Cruiser. "
"VOIMAP"	"block1"	"1E16"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E18"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E1A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E1C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E1E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E20"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E22"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E24"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E26"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E28"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E2A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E2C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E2E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E30"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E32"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E34"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E36"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E38"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E3A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E3C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E3E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E40"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E42"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E44"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E46"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E48"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E4A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E4C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E4E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E50"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E52"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E54"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E56"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E58"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E5A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E5C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E5E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E60"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E62"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E64"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E66"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E68"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E6A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E6C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E6E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E70"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E72"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E74"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E76"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E78"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E7A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E7C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E7E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E80"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E82"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E84"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E86"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E88"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E8A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E8C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E8E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E90"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E92"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E94"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E96"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E98"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E9A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E9C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1E9E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EA0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EA2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EA4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EA6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EA8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EAA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EAC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EAE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EB0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EB2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EB4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EB6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EB8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EBA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EBC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EBE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EC0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EC2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EC4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EC6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EC8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1ECA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1ECC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1ECE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1ED0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1ED2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1ED4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1ED6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1ED8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EDA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EDC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"VOIMAP"	"block1"	"1EDE"	"1FFB"	"147 71 130 170 178 207 189 161"	"敵がいます。"	"It's an enemy. "
"VOIMAP"	"block2"	"2500"	"2502"	"86 79 73 68 145 229 144 237 138 205"	"ＶＯＩＤ大戦艦[00]ＶＯＩＤ　ＳＨＩＰ"	"Great Battleship[00]VOID Ship"
